kyrBP,InsolationJul65N
8861,476.670884
8862,478.698936
8863,480.540835
8864,481.966635
8865,482.712642
8866,482.84629
8867,482.09487
8868,480.588055
8869,478.538405
8870,476.002332
8871,473.336652
8872,470.811306
8873,468.60717
8874,466.892755
8875,465.920976
8876,465.602999
8877,466.065634
8878,467.342077
8879,469.296934
8880,471.885693
8881,475.018673
8882,478.265932
8883,481.345516
8884,483.81203
8885,484.945084
8886,484.486196
8887,482.161848
8888,477.978349
8889,472.492277
8890,466.360797
8891,460.238035
8892,454.889902
8893,450.841063
8894,448.220134
8895,447.31971
8896,448.014188
8897,450.174877
8898,453.766854
8899,458.591081
8900,464.40087
8901,471.069794
8902,478.139918
8903,485.062665
8904,491.29785
8905,496.065151
8906,498.749883
8907,499.116754
8908,497.188846
8909,493.349585
8910,488.421069
8911,483.085469
8912,477.955803
8913,473.660898
8914,470.326874
8915,468.112221
8916,467.030852
8917,466.966731
8918,467.750303
8919,469.359391
8920,471.431686
8921,473.745796
8922,475.979805
8923,477.604926
8924,478.20022
8925,477.509744
8926,475.292874
8927,471.735156
8928,467.342503
8929,462.540805
8930,458.039695
8931,454.380742
8932,451.832453
8933,450.708569
8934,451.025163
8935,452.733787
8936,455.695615
8937,459.791997
8938,464.586805
8939,469.859097
8940,475.072771
8941,479.680227
8942,483.201131
8943,485.278978
8944,485.660085
8945,484.537689
8946,482.272882
8947,479.324524
8948,476.313301
8949,473.650492
8950,471.688227
8951,470.570751
8952,470.466438
8953,471.210649
8954,472.912415
8955,475.411931
8956,478.592292
8957,482.363671
8958,486.44015
8959,490.364753
8960,493.764321
8961,495.887579
8962,496.188585
8963,494.276937
8964,490.037353
8965,483.752158
8966,476.13551
8967,467.95117
8968,460.084943
8969,453.160776
8970,447.695826
8971,443.836737
8972,441.750815
8973,441.284665
8974,442.431205
8975,445.012944
8976,448.948085
8977,454.05148
8978,460.173711
8979,466.935853
8980,473.911013
8981,480.475128
8982,485.945273
8983,489.619757
8984,491.151179
8985,490.376288
8986,487.641067
8987,483.521162
8988,478.777015
8989,474.087542
8990,470.004126
8991,466.894288
8992,464.8881
8993,464.017566
8994,464.220092
8995,465.355838
8996,467.305513
8997,469.962045
8998,473.123584
8999,476.734957
9000,480.447137
9001,484.118448
9002,487.310401
9003,489.708374
9004,490.912674
9005,490.749609
9006,489.028295
9007,485.962183
9008,481.750891
9009,476.906587
9010,471.778419
9011,466.865544
9012,462.469366
9013,458.789136
9014,455.987637
9015,454.085872
9016,453.015463
9017,452.760898
9018,453.191125
9019,454.217069
9020,455.719671
9021,457.693898
9022,459.949923
9023,462.604001
9024,465.521086
9025,468.750547
9026,472.263154
9027,476.08115
9028,480.06062
9029,484.231231
9030,488.33447
9031,492.187283
9032,495.504439
9033,497.898334
9034,499.005303
9035,498.518769
9036,496.277012
9037,492.181399
9038,486.687409
9039,480.087048
9040,473.017834
9041,466.141317
9042,459.908032
9043,454.687083
9044,450.83995
9045,448.335505
9046,447.303495
9047,447.77675
9048,449.704422
9049,453.166869
9050,458.155842
9051,464.532757
9052,472.016359
9053,479.937754
9054,487.251829
9055,492.648248
9056,494.910502
9057,493.145845
9058,487.582682
9059,479.175155
9060,469.455787
9061,460.006218
9062,452.127173
9063,446.354756
9064,443.010809
9065,441.966797
9066,442.84843
9067,445.392995
9068,449.386037
9069,454.569724
9070,461.010908
9071,468.7342
9072,477.644618
9073,487.619855
9074,498.142571
9075,508.098011
9076,516.304116
9077,521.068367
9078,521.194395
9079,516.290702
9080,507.008636
9081,494.639675
9082,481.231811
9083,468.302372
9084,456.943514
9085,447.969105
9086,441.385116
9087,437.078278
9088,434.926594
9089,434.555249
9090,435.748348
9091,438.493258
9092,442.617842
9093,448.114727
9094,454.963474
9095,462.807609
9096,471.224374
9097,479.43085
9098,486.412307
9099,491.075273
9100,492.840324
9101,491.260286
9102,486.90729
9103,480.692922
9104,473.677202
9105,466.952969
9106,461.353035
9107,457.225924
9108,454.761388
9109,453.993947
9110,454.622379
9111,456.504866
9112,459.466829
9113,463.242131
9114,467.703071
9115,472.837348
9116,478.299727
9117,484.093636
9118,489.935515
9119,495.409414
9120,500.188023
9121,503.856048
9122,505.804418
9123,505.893232
9124,503.892167
9125,499.800728
9126,493.991815
9127,486.9451
9128,479.013088
9129,470.954726
9130,463.16563
9131,455.984486
9132,449.813388
9133,444.823212
9134,441.012608
9135,438.626939
9136,437.524983
9137,437.72758
9138,439.268275
9139,442.080494
9140,446.048626
9141,451.275986
9142,457.537868
9143,464.672934
9144,472.495414
9145,480.515594
9146,488.102615
9147,494.766931
9148,499.544603
9149,501.969573
9150,501.719447
9151,498.792482
9152,493.672095
9153,487.184715
9154,480.093582
9155,473.22142
9156,467.228657
9157,462.38083
9158,458.875679
9159,456.746451
9160,455.866757
9161,456.12455
9162,457.627
9163,460.182531
9164,464.027006
9165,469.17476
9166,475.545057
9167,482.871879
9168,490.601663
9169,497.436954
9170,502.105273
9171,503.171461
9172,499.68264
9173,491.841024
9174,480.868958
9175,468.41148
9176,456.403607
9177,446.205001
9178,438.513916
9179,433.630048
9180,431.427774
9181,431.494381
9182,433.604963
9183,437.377136
9184,442.644954
9185,449.320299
9186,457.378716
9187,466.577674
9188,476.815936
9189,487.352614
9190,497.288116
9191,505.49657
9192,510.717284
9193,512.051221
9194,509.450728
9195,503.362204
9196,494.985607
9197,485.692193
9198,476.607911
9199,468.658662
9200,462.245438
9201,457.598768
9202,454.565574
9203,453.08023
9204,452.873953
9205,453.794998
9206,455.732591
9207,458.536333
9208,462.082015
9209,466.298708
9210,470.851347
9211,475.440613
9212,479.656287
9213,482.923079
9214,484.771349
9215,484.922055
9216,483.186709
9217,479.788915
9218,475.193326
9219,469.940058
9220,464.642169
9221,459.898232
9222,456.035128
9223,453.361908
9224,451.95039
9225,451.824461
9226,452.890904
9227,455.05484
9228,458.147517
9229,462.039034
9230,466.562999
9231,471.536577
9232,476.75817
9233,482.066585
9234,487.134773
9235,491.796243
9236,495.745493
9237,498.753853
9238,500.634623
9239,501.280402
9240,500.589098
9241,498.679714
9242,495.595336
9243,491.592647
9244,486.835957
9245,481.625867
9246,476.192095
9247,470.761203
9248,465.589268
9249,460.820983
9250,456.644692
9251,453.183323
9252,450.546137
9253,448.803782
9254,448.027582
9255,448.245632
9256,449.434613
9257,451.598098
9258,454.596916
9259,458.320009
9260,462.521133
9261,466.930236
9262,471.158342
9263,474.929445
9264,477.80292
9265,479.643416
9266,480.316395
9267,479.931758
9268,478.681652
9269,476.957156
9270,475.075521
9271,473.331445
9272,472.080037
9273,471.372487
9274,471.333702
9275,472.009399
9276,473.329375
9277,475.249643
9278,477.770729
9279,480.713642
9280,484.04725
9281,487.502017
9282,490.831783
9283,493.606579
9284,495.424634
9285,495.772306
9286,494.370833
9287,491.120433
9288,486.189857
9289,480.015883
9290,473.313869
9291,466.590319
9292,460.538099
9293,455.539933
9294,451.813672
9295,449.475257
9296,448.58295
9297,448.928619
9298,450.498909
9299,453.085583
9300,456.453362
9301,460.351749
9302,464.500525
9303,468.371957
9304,471.746793
9305,474.190162
9306,475.501797
9307,475.734147
9308,475.048693
9309,473.672657
9310,472.168422
9311,470.760151
9312,469.792586
9313,469.487073
9314,469.931059
9315,471.054203
9316,472.907768
9317,475.307221
9318,478.059074
9319,481.094867
9320,484.074942
9321,486.789618
9322,489.027653
9323,490.517835
9324,491.006033
9325,490.557686
9326,488.989474
9327,486.504251
9328,483.297988
9329,479.616091
9330,475.659003
9331,471.863137
9332,468.266547
9333,465.131747
9334,462.632044
9335,460.73603
9336,459.515267
9337,459.048895
9338,459.139279
9339,459.826418
9340,460.990381
9341,462.43415
9342,464.032077
9343,465.706429
9344,467.152846
9345,468.39111
9346,469.352899
9347,469.969117
9348,470.322
9349,470.620654
9350,470.740825
9351,471.031247
9352,471.479649
9353,472.1134
9354,473.049348
9355,474.28762
9356,475.698685
9357,477.377937
9358,479.212111
9359,481.069717
9360,482.971184
9361,484.781514
9362,486.31174
9363,487.54038
9364,488.28403
9365,488.300945
9366,487.619488
9367,486.049442
9368,483.545316
9369,480.2749
9370,476.319683
9371,471.861912
9372,467.325294
9373,462.890875
9374,458.827307
9375,455.48363
9376,452.95655
9377,451.295975
9378,450.72477
9379,451.083266
9380,452.350644
9381,454.553427
9382,457.445662
9383,460.934383
9384,464.949763
9385,469.170398
9386,473.465106
9387,477.682792
9388,481.505375
9389,484.775518
9390,487.410554
9391,489.148828
9392,489.985856
9393,489.980504
9394,489.047089
9395,487.359223
9396,485.159104
9397,482.440005
9398,479.553661
9399,476.66837
9400,473.888255
9401,471.43736
9402,469.472281
9403,467.955409
9404,467.098902
9405,466.893574
9406,467.315597
9407,468.423208
9408,470.214245
9409,472.466918
9410,475.190437
9411,478.05973
9412,480.674683
9413,482.69801
9414,483.604606
9415,482.915539
9416,480.494798
9417,476.324041
9418,470.70746
9419,464.280472
9420,457.745331
9421,451.693773
9422,446.787736
9423,443.307482
9424,441.411428
9425,441.212437
9426,442.609881
9427,445.445117
9428,449.763897
9429,455.324178
9430,462.054459
9431,469.82088
9432,478.271523
9433,486.913714
9434,495.216137
9435,502.236651
9436,507.199591
9437,509.548692
9438,508.910347
9439,505.513256
9440,500.01783
9441,493.190244
9442,485.905358
9443,478.975634
9444,472.772645
9445,467.683124
9446,463.744115
9447,460.960495
9448,459.207331
9449,458.497311
9450,458.634677
9451,459.680403
9452,461.553133
9453,464.181825
9454,467.437503
9455,471.168479
9456,474.862621
9457,478.175417
9458,480.482671
9459,481.26449
9460,480.200677
9461,477.263385
9462,472.700937
9463,467.111162
9464,461.173664
9465,455.60282
9466,450.885933
9467,447.507942
9468,445.530083
9469,445.068709
9470,445.996404
9471,448.204041
9472,451.504038
9473,455.808089
9474,460.891617
9475,466.773551
9476,473.247163
9477,480.210917
9478,487.466677
9479,494.690917
9480,501.361549
9481,506.959008
9482,510.775324
9483,512.144853
9484,510.773464
9485,506.497565
9486,499.735581
9487,491.148832
9488,481.686632
9489,472.165481
9490,463.424277
9491,455.931364
9492,450.052196
9493,445.819216
9494,443.308466
9495,442.345033
9496,442.913153
9497,444.86538
9498,448.178079
9499,452.781169
9500,458.577008
9501,465.367551
9502,472.831069
9503,480.347879
9504,487.220502
9505,492.507607
9506,495.461925
9507,495.507238
9508,492.627311
9509,487.31257
9510,480.363856
9511,472.7486
9512,465.525489
9513,459.202388
9514,454.339585
9515,451.062529
9516,449.366817
9517,449.115565
9518,450.233205
9519,452.476066
9520,455.838371
9521,460.229286
9522,465.628033
9523,471.993463
9524,479.198488
9525,486.904462
9526,494.612696
9527,501.440096
9528,506.411653
9529,508.548606
9530,507.104859
9531,501.980549
9532,493.699282
9533,483.40005
9534,472.258231
9535,461.644069
9536,452.376575
9537,444.987732
9538,439.736657
9539,436.589938
9540,435.329883
9541,435.885347
9542,438.031047
9543,441.674617
9544,446.806785
9545,453.33363
9546,461.159546
9547,469.975731
9548,479.268009
9549,488.151801
9550,495.672622
9551,500.775262
9552,502.681483
9553,501.374594
9554,497.176437
9555,491.016645
9556,484.082897
9557,477.268182
9558,471.249801
9559,466.605818
9560,463.268617
9561,461.273342
9562,460.516976
9563,460.736433
9564,461.763496
9565,463.573348
9566,465.922575
9567,468.824969
9568,472.191169
9569,475.835951
9570,479.597935
9571,483.242698
9572,486.278453
9573,488.416721
9574,489.207149
9575,488.317379
9576,485.662671
9577,481.377585
9578,475.691516
9579,469.189722
9580,462.476092
9581,455.99721
9582,450.34816
9583,445.88952
9584,442.703337
9585,441.038558
9586,440.823033
9587,441.946217
9588,444.395057
9589,448.036302
9590,452.691615
9591,458.387882
9592,464.931838
9593,472.20403
9594,479.994582
9595,488.023853
9596,495.678303
9597,502.498564
9598,507.675883
9599,510.504075
9600,510.637456
9601,507.883834
9602,502.501242
9603,495.295387
9604,487.062294
9605,478.600756
9606,470.84872
9607,464.136636
9608,458.796464
9609,454.988277
9610,452.641953
9611,451.586203
9612,451.958058
9613,453.454111
9614,456.135737
9615,459.99035
9616,464.807552
9617,470.388198
9618,476.416853
9619,482.101553
9620,486.776045
9621,489.602853
9622,489.853687
9623,487.319512
9624,482.352509
9625,475.498325
9626,467.86735
9627,460.431498
9628,453.891648
9629,448.811907
9630,445.525809
9631,443.860751
9632,443.931831
9633,445.474511
9634,448.332674
9635,452.367389
9636,457.513081
9637,463.494669
9638,470.293831
9639,477.588462
9640,484.954284
9641,491.932121
9642,497.902843
9643,502.093423
9644,504.123198
9645,503.70296
9646,500.793916
9647,496.021836
9648,489.904841
9649,483.199372
9650,476.608649
9651,470.678688
9652,465.602679
9653,461.74487
9654,459.024103
9655,457.408928
9656,456.91219
9657,457.403603
9658,458.70114
9659,460.888568
9660,463.609014
9661,466.722241
9662,470.004619
9663,473.015469
9664,475.396028
9665,476.9647
9666,477.375005
9667,476.719545
9668,475.175
9669,473.029367
9670,470.627764
9671,468.456827
9672,466.655582
9673,465.499499
9674,465.073387
9675,465.319377
9676,466.167361
9677,467.579312
9678,469.25143
9679,471.157402
9680,473.08206
9681,474.87449
9682,476.403511
9683,477.681526
9684,478.53092
9685,479.068339
9686,479.334754
9687,479.333067
9688,479.21951
9689,479.086003
9690,478.894325
9691,478.770674
9692,478.688211
9693,478.48516
9694,478.200173
9695,477.604629
9696,476.597867
9697,475.055143
9698,472.995526
9699,470.3357
9700,467.348312
9701,464.195654
9702,461.133548
9703,458.498765
9704,456.527645
9705,455.357453
9706,455.184772
9707,456.006813
9708,457.787886
9709,460.539887
9710,464.079163
9711,468.255277
9712,472.895711
9713,477.654563
9714,482.175664
9715,486.093166
9716,489.003056
9717,490.535657
9718,490.666235
9719,489.314342
9720,486.8067
9721,483.49956
9722,479.856566
9723,476.258202
9724,473.09697
9725,470.556942
9726,468.785946
9727,467.815281
9728,467.619144
9729,468.106531
9730,469.21239
9731,470.740795
9732,472.536911
9733,474.397088
9734,476.0389
9735,477.210114
9736,477.72646
9737,477.364646
9738,476.155693
9739,474.142397
9740,471.567076
9741,468.676066
9742,465.821382
9743,463.269293
9744,461.231354
9745,459.899068
9746,459.32046
9747,459.4886
9748,460.380546
9749,461.843848
9750,463.756796
9751,465.930204
9752,468.160382
9753,470.253751
9754,472.059074
9755,473.440217
9756,474.3654
9757,474.843333
9758,475.020018
9759,474.95901
9760,474.904913
9761,474.955019
9762,475.254124
9763,475.894879
9764,476.922504
9765,478.326032
9766,480.086668
9767,482.141507
9768,484.309757
9769,486.503391
9770,488.420997
9771,489.835697
9772,490.434453
9773,489.996662
9774,488.229592
9775,485.258376
9776,481.031699
9777,475.950636
9778,470.409656
9779,464.87097
9780,459.756632
9781,455.498052
9782,452.303755
9783,450.332737
9784,449.702034
9785,450.379278
9786,452.316064
9787,455.52078
9788,459.787571
9789,464.98363
9790,470.757671
9791,476.648957
9792,481.967769
9793,486.092036
9794,488.208929
9795,488.019409
9796,485.43505
9797,480.917644
9798,475.119898
9799,469.091443
9800,463.444102
9801,458.864868
9802,455.724128
9803,454.036162
9804,453.844166
9805,455.066784
9806,457.480604
9807,461.063237
9808,465.717359
9809,471.266037
9810,477.595594
9811,484.346523
9812,490.963672
9813,496.743015
9814,500.874642
9815,502.482162
9816,501.25887
9817,497.188346
9818,490.748801
9819,482.968179
9820,474.810854
9821,467.052954
9822,460.526103
9823,455.417576
9824,451.909889
9825,449.976561
9826,449.51815
9827,450.271014
9828,452.23008
9829,455.118111
9830,458.77918
9831,463.028705
9832,467.59577
9833,472.089184
9834,476.304531
9835,479.806514
9836,482.352665
9837,483.895029
9838,484.354158
9839,483.832311
9840,482.675683
9841,480.962642
9842,478.988834
9843,476.961027
9844,474.964295
9845,472.992523
9846,471.286079
9847,469.605444
9848,468.09017
9849,466.765434
9850,465.570337
9851,464.581703
9852,463.933271
9853,463.576833
9854,463.655566
9855,464.301571
9856,465.433956
9857,467.219683
9858,469.651185
9859,472.646306
9860,476.099542
9861,479.937
9862,483.60244
9863,486.854362
9864,489.112463
9865,489.760697
9866,488.538238
9867,485.326025
9868,480.204484
9869,473.89482
9870,467.065298
9871,460.39115
9872,454.654924
9873,450.249651
9874,447.309978
9875,446.047589
9876,446.301708
9877,447.946757
9878,450.974127
9879,455.286735
9880,460.779676
9881,467.590993
9882,475.485316
9883,484.231012
9884,493.314421
9885,501.788115
9886,508.390723
9887,511.961727
9888,511.408853
9889,506.438565
9890,497.761412
9891,486.59068
9892,474.550722
9893,463.208194
9894,453.517508
9895,446.029959
9896,440.983835
9897,438.121501
9898,437.228369
9899,438.10295
9900,440.472994
9901,444.300986
9902,449.68363
9903,456.630567
9904,465.14887
9905,475.142773
9906,485.77286
9907,495.946804
9908,504.043103
9909,508.050587
9910,506.879981
9911,500.402319
9912,489.663345
9913,476.779095
9914,463.930372
9915,452.60049
9916,443.914083
9917,438.134285
9918,435.08504
9919,434.50111
9920,435.979563
9921,439.100549
9922,443.747566
9923,449.806171
9924,457.157531
9925,465.94478
9926,475.856118
9927,486.450104
9928,496.947513
9929,506.099539
9930,512.531245
9931,515.171458
9932,513.542216
9933,507.891327
9934,499.450542
9935,489.535763
9936,479.524594
9937,470.452741
9938,462.945751
9939,457.13619
9940,453.16331
9941,450.739847
9942,449.717385
9943,449.912352
9944,451.113775
9945,453.163204
9946,455.985849
9947,459.365579
9948,463.114151
9949,467.112958
9950,471.025471
9951,474.598244
9952,477.721455
9953,480.060928
9954,481.58765
9955,482.269411
9956,482.061855
9957,481.021973
9958,479.331414
9959,476.945044
9960,474.121706
9961,470.938588
9962,467.595687
9963,464.242128
9964,461.170409
9965,458.4748
9966,456.387876
9967,455.073183
9968,454.539738
9969,454.937826
9970,456.269202
9971,458.510058
9972,461.756732
9973,465.98884
9974,471.182288
9975,477.352013
9976,484.273364
9977,491.544478
9978,498.562638
9979,504.401447
9980,507.93647
9981,508.289377
9982,504.898514
9983,497.957152
9984,488.347919
9985,477.406304
9986,466.500821
9987,456.795469
9988,448.945843
9989,443.355656
9990,439.890978
9991,438.489424
9992,438.818349
9993,440.748379
9994,444.14622
9995,449.02823
9996,455.472412
9997,463.521045
9998,472.971362
9999,483.425641
10000,493.781694
