YearMon,GMSL,GMSL_notrend,NINO34,TSI_smooth
2013.3733781338847,0.8089662071509414,-0.7877160990478311,-0.4,0.2778628350934014
2013.4567071594727,0.8050930565276153,-0.8159790685479416,-0.42,0.28292831633419613
2013.5400361850607,1.013538055100232,-0.6319238888521093,-0.39,0.2881091054790111
2013.6233652106487,1.2736627057669354,-0.3961890570621902,-0.38,0.2933882869106667
2013.7066942362367,1.587359245428372,-0.10688233627753796,-0.18,0.2985499229217552
2013.7900232618247,1.77485571939149,0.05622431880868195,-0.2,0.30337807581456955
2013.8733522874127,1.7392855258627518,-0.0037356935968406724,-0.14,0.30765674928967485
2013.9566813130007,1.4595072870479189,-0.3079037512884579,-0.17,0.31116994704763634
2014.0400103385887,1.4014707833685272,-0.39033007384463403,-0.49,0.3137015555564612
2014.123339364177,1.4892277451706915,-0.3269629309193678,-0.62,0.31503569701723666
2014.206668389765,1.44750042752363,-0.39308006744321355,-0.28,0.3149563139588661
2014.289997415353,1.1446740157247028,-0.7202962981189251,0.08,0.3130480310355779
2014.373326440941,0.9884309213505609,-0.9009292113698515,0.32,0.30974526890521104
2014.456655466529,1.201045669325047,-0.7127042822721497,0.23,0.3049498961506577
2014.539984492117,1.5871215480817,-0.3510182223922811,-0.06,0.29889440427316416
2014.623313517705,1.9845222620368368,0.021992672686071302,-0.03,0.2917474718106202
2014.706642543293,2.1833787196785446,0.1964593114509947,0.29,0.28367783591719453
2014.789971568881,2.244600343575618,0.23329111647116996,0.44,0.27485446828977805
2014.873300594469,2.0801044033441434,0.04440535736291107,0.75,0.2654461647327713
2014.956629620057,2.0105573657621263,-0.049531499095890386,0.71,0.2556216037646623
2015.039958645645,1.9752862337404897,-0.10919244999431132,0.51,0.2455496398206818
2015.123287671233,2.1624770332257706,0.053608530614185135,0.42,0.23539889275453502
2015.206616696821,2.169661564587397,0.036403243099027094,0.47,0.22533851024291035
2015.289945722409,2.0983139673802844,-0.05933417298486976,0.7,0.2154733327042777
2015.373274747997,2.069550630932354,-0.11248732830958463,0.92,0.2044993235216914
2015.456603773585,2.3806724693326995,0.17424469121397657,1.18,0.19088542968242275
2015.539932799173,2.8001035074800598,0.5692859104844388,1.46,0.17520844207682998
2015.623261824761,3.219539699128363,0.9643322832559575,1.93,0.15796153500731067
2015.706590850349,3.5636975641579847,1.284100329408795,2.21,0.1396388214127885
2015.789919875937,3.6798862092089184,1.3758991555829443,2.36,0.12073230236790916
2015.873248901525,3.4732817425097444,1.144904870006986,2.72,0.10173585618156708
2015.956577927113,3.098895183679777,0.746128492300234,2.66,0.08314265721436463
2016.039906952701,3.0058433700363576,0.6286868597800304,2.57,0.06544517573310037
2016.123235978289,3.06,0.6584536708668884,2.26,0.04913729013397574
2016.206565003877,2.965753718020734,0.5398175700107242,1.62,0.03462788194883615
2016.289894029465,2.649341372515881,0.19901540562908693,0.91,0.019616679236915294
2016.373223055053,2.390041299975728,-0.08467448578785053,0.3,0.001641105815563249
2016.456552080641,2.4844228864040767,-0.014682718236286085,-0.03,-0.01871718454283882
2016.539881106229,2.5929906291369993,0.06949520561985212,-0.48,-0.04086690135075937
2016.623210131817,2.762531122902925,0.21464588050899325,-0.58,-0.06421816259929762
2016.706539157405,3.038065460073015,0.4657903988022989,-0.58,-0.0881796777427174
2016.7898681829931,3.1450748309361836,0.5484099507885696,-0.74,-0.11216164230696102
2016.8731972085811,3.2004734945440774,0.579418795519679,-0.76,-0.1355723759560685
2016.9565262341691,2.906014587934267,0.2605700700330842,-0.5,-0.15782230903352698
2017.0398552597571,2.5639874996161947,-0.10584683716177246,-0.43,-0.17832015087719094
2017.1231842853451,2.4516760970864713,-0.2425480585682802,-0.08,-0.19647601965277356
2017.2065133109331,2.5247000485390956,-0.19391392599255397,0.03,-0.21169011581514496
2017.2898423365211,2.4918574618541847,-0.25114633155424926,0.22,-0.22642283737147367
2017.3731713621091,2.308907098197245,-0.45848651408797325,0.37,-0.24353052125182065
2017.4565003876971,2.3662284937726064,-0.4255549373893963,0.34,-0.26235331580379534
2017.5398294132851,2.675681439769069,-0.1404918102697179,0.25,-0.2823594043822997
2017.6231584388731,3.114347973698832,0.2737849047832608,-0.16,-0.3030167354987893
2017.7064874644611,3.3655723543562988,0.500619466563943,-0.43,-0.32379302277277
2017.7898164900491,3.3970667341710894,0.5077240275019492,-0.56,-0.3441564495882458
2017.8731455156371,3.45,0.536267474453962,-0.97,-0.3635747295453209
2017.9564745412251,3.247441672135971,0.3093193277131485,-0.98,-0.3815160460474011
2018.0398035668131,2.9654695572114496,0.0029573939118425763,-0.98,-0.39744811267518876
2018.1231325924011,2.830951789146546,-0.15595019302984525,-0.78,-0.4108386429705835
2018.2064616179891,2.7182557343898885,-0.2930360666632872,-0.8,-0.42128432891331613
2018.2897906435771,2.597780576030915,-0.43790104389904494,-0.51,-0.43003044463319784
2018.3731196691651,2.6053511770211206,-0.45472026178562386,-0.2,-0.43885994485378527
2018.4564486947531,2.7147458933703508,-0.3697153643131781,0.04,-0.44762011701928484
2018.5397777203411,2.997576619337941,-0.11127445722237228,0.12,-0.4561309767706973
2018.6231067459291,3.387078878395175,0.2538379829579638,0.09,-0.4642130684669027
2018.7064357715171,3.843748530591774,0.6861178162777781,0.47,-0.47168634900408746
2018.7897647971051,4.0096938841897085,0.8276733509989285,0.9,-0.4783709515031799
2018.8730938226931,3.7700795581544977,0.5636692060869333,0.9,-0.4840873028601088
2018.9564228482811,3.4874964141185236,0.25669624317417483,0.89,-0.4886554774534135
2019.0397518738691,3.4715230882747665,0.21633309845363335,0.65,-0.4918956084040223
2019.1230808994571,3.5,0.22042019130208246,0.71,-0.49362794635159446
2019.2064099250451,3.4914779779705656,0.18750835039586367,0.81,-0.49364548720768653
2019.2897389506331,3.3916079285628022,0.06324848211120226,0.62,-0.49175344909291585
2019.3730679762211,3.4298696813006124,0.07712041597222807,0.55,-0.4891205316913216
2019.4563970018094,3.533805864929031,0.15666678072386242,0.45,-0.4853985436580038
2019.5397260273974,3.8170427680050927,0.4155138649231396,0.35,-0.4806640124527018
2019.6230550529854,4.2983703139143525,0.8724515919555014,0.04,-0.4749934387852667
2019.7063840785734,4.58,1.1296914591643645,0.03,-0.4684633028908971
2019.7897131041614,4.487043945871457,1.0123455861590367,0.48,-0.46115020256717615
2019.8730421297494,4.39434846725891,0.8952602886697054,0.52,-0.45313052987508906
2019.9563711553374,4.140373253557497,0.6168952560915084,0.52,-0.4444808238273888
2020.0397001809254,3.716393706221335,0.16852588987856176,0.6,-0.4352776234416789
2020.1230292065134,3.5981749666100447,0.02591733139048724,0.37,-0.4260225782345515
2020.2063582321014,3.653183510962165,0.05653605686582308,0.48,-0.4158982768747895
2020.2896872576894,3.564851426480576,-0.05618584649266367,0.36,-0.40453287548124556
2020.3730162832774,3.5600000000000005,-0.08542709185002373,-0.27,-0.39223584159785924
2020.4563453088654,3.5772696466101443,-0.09254726411666425,-0.34,-0.37904798532134704
2020.5396743344534,3.818629119326567,0.12442238972297393,-0.3,-0.36501013144736144
2020.6230033600414,4.136664314356327,0.41806776587594996,-0.59,-0.3501631341754895
2020.7063323856294,4.448181866889227,0.7051954995320653,-0.83,-0.3345478036024478
