kyrsBP,InsolationJune65N
8856,472.181331
8857,473.203206
8858,474.501505
8859,475.801229
8860,477.166224
8861,478.199401
8862,478.77726
8863,478.757344
8864,478.031325
8865,476.503438
8866,474.459438
8867,471.907146
8868,469.224082
8869,466.773857
8870,464.794876
8871,463.648568
8872,463.498562
8873,464.535037
8874,466.604488
8875,469.844973
8876,473.811564
8877,478.387894
8878,483.146761
8879,487.699541
8880,491.492503
8881,494.242359
8882,495.227944
8883,494.268812
8884,491.084579
8885,485.661162
8886,478.399654
8887,469.913649
8888,461.007352
8889,452.620264
8890,445.642556
8891,440.663555
8892,438.112855
8893,438.240624
8894,440.815316
8895,445.771503
8896,452.569288
8897,460.80796
8898,469.820689
8899,479.083174
8900,487.735218
8901,495.258438
8902,500.795806
8903,503.90755
8904,504.138955
8905,501.574028
8906,496.485072
8907,489.650034
8908,482.023795
8909,474.549038
8910,468.199392
8911,463.507938
8912,460.922044
8913,460.407519
8914,461.903646
8915,465.015709
8916,469.30759
8917,474.257061
8918,479.300638
8919,483.820179
8920,487.336862
8921,489.255854
8922,489.268176
8923,487.187788
8924,483.047275
8925,477.250081
8926,470.424227
8927,463.304819
8928,456.793627
8929,451.514485
8930,448.068949
8931,446.644827
8932,447.376837
8933,450.003038
8934,454.229693
8935,459.595966
8936,465.538191
8937,471.431428
8938,476.705228
8939,480.762302
8940,483.131982
8941,483.603827
8942,482.151588
8943,479.055479
8944,474.992865
8945,470.53683
8946,466.528396
8947,463.641568
8948,462.273095
8949,462.701835
8950,465.060842
8951,469.000127
8952,474.424227
8953,480.79299
8954,487.647631
8955,494.420624
8956,500.577525
8957,505.421797
8958,508.437512
8959,509.117538
8960,507.021425
8961,502.141533
8962,494.669409
8963,485.137288
8964,474.467552
8965,463.708738
8966,453.724071
8967,445.506087
8968,439.585408
8969,436.215865
8970,435.575524
8971,437.457974
8972,441.558712
8973,447.498037
8974,454.870018
8975,462.947375
8976,471.379973
8977,479.404721
8978,486.375763
8979,491.741507
8980,494.89396
8981,495.376977
8982,493.229841
8983,488.587463
8984,481.990834
8985,474.488897
8986,466.859436
8987,460.02156
8988,454.805912
8989,451.591046
8990,450.49331
8991,451.760671
8992,454.935214
8993,459.805466
8994,466.056571
8995,473.063173
8996,480.402005
8997,487.674044
8998,494.179531
8999,499.600122
9000,503.475006
9001,505.41442
9002,505.18907
9003,502.897242
9004,498.464371
9005,492.434427
9006,485.301841
9007,477.615424
9008,469.99726
9009,463.159203
9010,457.216467
9011,452.669701
9012,449.541449
9013,447.734781
9014,447.215577
9015,447.858104
9016,449.283208
9017,451.460127
9018,454.186018
9019,457.208239
9020,460.53497
9021,464.165449
9022,467.826538
9023,471.818498
9024,475.935267
9025,480.125483
9026,484.385779
9027,488.572066
9028,492.287073
9029,495.511619
9030,497.778152
9031,498.733305
9032,498.236575
9033,496.008702
9034,491.956441
9035,486.374203
9036,479.612786
9037,471.973993
9038,464.562067
9039,457.677714
9040,452.096928
9041,448.363425
9042,446.727563
9043,447.209647
9044,450.045865
9045,454.747676
9046,461.125782
9047,468.838944
9048,477.230624
9049,485.733596
9050,493.765797
9051,500.273005
9052,504.438357
9053,505.423916
9054,502.342615
9055,495.072614
9056,484.248808
9057,470.761069
9058,456.609097
9059,443.433395
9060,432.772991
9061,425.58752
9062,422.563761
9063,423.472511
9064,428.283554
9065,436.424855
9066,447.243733
9067,460.087309
9068,474.322567
9069,489.008546
9070,503.528688
9071,517.014686
9072,528.373013
9073,536.735541
9074,540.988561
9075,540.138526
9076,533.880683
9077,522.545382
9078,507.016865
9079,489.300717
9080,471.344443
9081,454.826714
9082,441.312491
9083,431.532415
9084,425.62207
9085,423.732349
9086,425.323504
9087,429.887238
9088,436.962254
9089,445.855307
9090,455.874609
9091,466.620303
9092,477.25316
9093,487.162825
9094,495.704343
9095,501.999955
9096,505.266073
9097,505.125287
9098,501.118648
9099,493.634799
9100,483.583546
9101,472.028706
9102,460.448077
9103,450.154011
9104,441.996643
9105,436.653472
9106,434.364071
9107,435.066294
9108,438.470034
9109,444.33272
9110,452.034666
9111,461.171009
9112,471.222057
9113,481.605008
9114,491.797037
9115,501.393936
9116,509.678514
9117,516.353008
9118,520.914878
9119,522.993724
9120,522.405596
9121,519.182293
9122,513.397549
9123,505.504326
9124,496.133046
9125,485.772592
9126,475.247788
9127,465.168298
9128,455.968957
9129,448.137406
9130,441.953923
9131,437.485166
9132,434.88648
9133,434.134451
9134,435.090849
9135,437.746759
9136,441.8809
9137,447.322909
9138,453.851254
9139,461.244081
9140,469.051686
9141,477.046596
9142,484.681027
9143,491.420649
9144,496.817768
9145,500.219337
9146,501.204489
9147,499.545271
9148,495.201229
9149,488.538682
9150,480.255161
9151,471.204489
9152,462.395186
9153,454.713121
9154,448.930958
9155,445.471099
9156,444.661477
9157,446.458923
9158,450.728175
9159,457.163682
9160,465.358314
9161,474.805511
9162,485.030655
9163,495.363228
9164,505.269961
9165,513.890278
9166,520.503612
9167,524.023757
9168,523.668487
9169,518.628807
9170,508.814244
9171,494.807568
9172,478.091606
9173,460.477688
9174,444.081451
9175,430.487458
9176,420.771917
9177,415.435702
9178,414.535751
9179,417.657154
9180,424.359035
9181,433.963853
9182,445.744447
9183,458.993439
9184,472.995542
9185,486.860093
9186,499.919853
9187,511.077146
9188,519.543712
9189,524.262474
9190,524.661257
9191,520.403002
9192,511.935894
9193,500.282174
9194,486.89719
9195,473.401952
9196,461.258651
9197,451.439621
9198,444.569166
9199,440.927986
9200,440.205783
9201,442.328063
9202,446.660281
9203,452.783253
9204,460.093398
9205,468.143547
9206,476.22942
9207,484.009823
9208,490.835213
9209,496.240058
9210,499.804195
9211,501.138053
9212,499.923127
9213,496.318449
9214,490.401615
9215,482.738686
9216,474.07071
9217,465.143831
9218,456.704904
9219,449.582451
9220,444.076794
9221,440.584984
9222,439.235041
9223,439.970506
9224,442.520962
9225,446.899411
9226,452.513501
9227,459.195054
9228,466.566732
9229,474.183997
9230,481.683811
9231,488.817471
9232,495.044073
9233,500.215057
9234,504.054222
9235,506.328955
9236,506.999301
9237,506.138986
9238,503.744093
9239,500.066233
9240,495.474376
9241,490.051471
9242,484.272253
9243,478.444747
9244,472.705332
9245,467.392551
9246,462.745862
9247,458.72439
9248,455.642389
9249,453.473656
9250,452.226816
9251,451.946445
9252,452.673644
9253,454.132238
9254,456.448058
9255,459.369878
9256,462.642345
9257,466.164888
9258,469.619946
9259,472.593097
9260,474.993669
9261,476.42717
9262,476.668618
9263,475.808644
9264,473.836407
9265,470.931664
9266,467.641047
9267,464.310148
9268,461.35907
9269,459.391279
9270,458.628203
9271,459.164607
9272,461.386632
9273,464.914587
9274,469.699819
9275,475.559973
9276,482.008312
9277,488.637036
9278,495.183421
9279,500.918072
9280,505.501664
9281,508.493152
9282,509.391853
9283,507.927593
9284,504.169924
9285,498.091062
9286,490.205159
9287,481.319685
9288,472.003064
9289,463.245041
9290,455.779208
9291,449.990527
9292,446.281699
9293,444.794084
9294,445.264688
9295,447.531829
9296,451.315928
9297,455.985079
9298,461.208706
9299,466.498622
9300,471.209826
9301,475.008785
9302,477.5955
9303,478.472478
9304,477.897544
9305,475.918326
9306,472.824808
9307,469.3049
9308,465.867952
9309,462.945337
9310,461.143214
9311,460.655367
9312,461.476008
9313,463.738506
9314,467.169785
9315,471.389721
9316,476.230441
9317,481.204391
9318,485.808061
9319,489.921528
9320,492.960043
9321,494.762741
9322,495.252319
9323,494.344948
9324,492.058811
9325,488.881032
9326,484.882345
9327,480.532309
9328,476.238532
9329,472.274221
9330,468.796676
9331,466.206274
9332,464.326644
9333,463.259585
9334,463.003169
9335,463.305824
9336,464.045895
9337,465.15195
9338,466.265848
9339,467.312626
9340,468.146806
9341,468.579172
9342,468.507009
9343,468.104115
9344,467.163674
9345,465.986022
9346,464.723958
9347,463.513055
9348,462.576211
9349,462.251433
9350,462.418094
9351,463.43893
9352,465.209499
9353,467.704951
9354,470.86685
9355,474.593641
9356,478.591869
9357,482.736473
9358,486.811479
9359,490.427528
9360,493.517442
9361,495.746163
9362,496.907891
9363,496.888555
9364,495.663012
9365,493.01229
9366,489.302245
9367,484.497424
9368,478.968005
9369,473.023385
9370,467.087435
9371,461.413403
9372,456.518551
9373,452.564955
9374,449.760221
9375,448.290012
9376,448.149531
9377,449.207854
9378,451.499989
9379,454.70374
9380,458.664763
9381,463.139024
9382,467.853634
9383,472.481202
9384,476.888004
9385,480.70213
9386,483.808405
9387,486.007461
9388,487.293651
9389,487.474002
9390,486.820626
9391,485.225842
9392,482.976467
9393,480.244948
9394,477.257401
9395,474.21147
9396,471.444055
9397,469.057694
9398,467.3096
9399,466.326383
9400,466.191286
9401,466.964099
9402,468.631973
9403,471.120399
9404,474.280798
9405,478.003142
9406,481.947452
9407,485.91284
9408,489.513904
9409,492.390382
9410,494.140098
9411,494.40141
9412,492.794973
9413,489.213
9414,483.581376
9415,476.238805
9416,467.611775
9417,458.518885
9418,449.718292
9419,442.021748
9420,436.128326
9421,432.514224
9422,431.422836
9423,432.938381
9424,436.929257
9425,443.122143
9426,451.151583
9427,460.584517
9428,470.815052
9429,481.348864
9430,491.461358
9431,500.455414
9432,507.635288
9433,512.30114
9434,513.86591
9435,512.225024
9436,507.334238
9437,499.872944
9438,490.695656
9439,480.88515
9440,471.466607
9441,463.408463
9442,457.255154
9443,453.362379
9444,451.845828
9445,452.542828
9446,455.163893
9447,459.430284
9448,464.840067
9449,470.987332
9450,477.457094
9451,483.770721
9452,489.47492
9453,494.1723
9454,497.372174
9455,498.661303
9456,497.746328
9457,494.404518
9458,488.624984
9459,480.877959
9460,471.582966
9461,461.614779
9462,451.927674
9463,443.236907
9464,436.289804
9465,431.645747
9466,429.405102
9467,429.759351
9468,432.600744
9469,437.643106
9470,444.618726
9471,453.242487
9472,462.940829
9473,473.391544
9474,484.138503
9475,494.531597
9476,504.173187
9477,512.49394
9478,518.777095
9479,522.649934
9480,523.616649
9481,521.274488
9482,515.841222
9483,507.48458
9484,496.893149
9485,485.012408
9486,472.915372
9487,461.425345
9488,451.649515
9489,444.022286
9490,438.928006
9491,436.58214
9492,436.885501
9493,439.538753
9494,444.412062
9495,450.961368
9496,458.809314
9497,467.510077
9498,476.542348
9499,485.253975
9500,493.187743
9501,499.568323
9502,503.710405
9503,505.113972
9504,503.356568
9505,498.224999
9506,490.406937
9507,480.363954
9508,469.296156
9509,458.445992
9510,448.766159
9511,441.048224
9512,436.067008
9513,433.806051
9514,434.412644
9515,437.76789
9516,443.474727
9517,451.133656
9518,460.486242
9519,470.797619
9520,481.687292
9521,492.693125
9522,502.97605
9523,512.082776
9524,519.279869
9525,523.678455
9526,524.717628
9527,521.979062
9528,515.05898
9529,504.630538
9530,491.465296
9531,476.786367
9532,462.12462
9533,448.917503
9534,437.933548
9535,430.176154
9536,425.771244
9537,424.706546
9538,426.875945
9539,431.878792
9540,439.123268
9541,448.300309
9542,458.69559
9543,469.752536
9544,480.870653
9545,491.374903
9546,500.360553
9547,507.207842
9548,511.04316
9549,511.223839
9550,507.704515
9551,500.768314
9552,491.066204
9553,480.183264
9554,469.164497
9555,459.315202
9556,451.600173
9557,446.497315
9558,444.083033
9559,444.528862
9560,447.323568
9561,452.121463
9562,458.579958
9563,466.058723
9564,474.055392
9565,482.260945
9566,489.997521
9567,496.882513
9568,502.660647
9569,506.666034
9570,508.755292
9571,508.659548
9572,506.125772
9573,501.230662
9574,494.320599
9575,485.566309
9576,475.75357
9577,465.569868
9578,455.597125
9579,446.596692
9580,439.205282
9581,433.594982
9582,430.237127
9583,429.185278
9584,430.326697
9585,433.688193
9586,439.02775
9587,445.997399
9588,454.415272
9589,463.835927
9590,473.815316
9591,483.932674
9592,493.700409
9593,502.406759
9594,509.618854
9595,514.664715
9596,516.958518
9597,516.263063
9598,512.457129
9599,505.662931
9600,496.699369
9601,486.310795
9602,475.524441
9603,465.428342
9604,456.853449
9605,450.321473
9606,446.338235
9607,444.914844
9608,445.929551
9609,449.25254
9610,454.463255
9611,461.067032
9612,468.783496
9613,476.921373
9614,484.998333
9615,492.515516
9616,498.725026
9617,503.020577
9618,504.86843
9619,503.667661
9620,499.238367
9621,491.857284
9622,482.001287
9623,470.703442
9624,459.228845
9625,448.584492
9626,439.827968
9627,433.63565
9628,430.252277
9629,429.823019
9630,432.220718
9631,437.033699
9632,443.986456
9633,452.520931
9634,462.171665
9635,472.363796
9636,482.591266
9637,492.174322
9638,500.581078
9639,507.201487
9640,511.42901
9641,512.91981
9642,511.466085
9643,507.142793
9644,500.40527
9645,492.028411
9646,482.784713
9647,473.727691
9648,465.553531
9649,458.975694
9650,454.258189
9651,451.720825
9652,451.146331
9653,452.494987
9654,455.414923
9655,459.540118
9656,464.494332
9657,469.857235
9658,475.126008
9659,479.975157
9660,483.888502
9661,486.555701
9662,487.669755
9663,487.11008
9664,484.852265
9665,481.190037
9666,476.472283
9667,471.295159
9668,466.157093
9669,461.701917
9670,458.194975
9671,456.045902
9672,455.225583
9673,455.787005
9674,457.463307
9675,460.112693
9676,463.367929
9677,466.960204
9678,470.58491
9679,474.021709
9680,477.008853
9681,479.530463
9682,481.421112
9683,482.776266
9684,483.66526
9685,484.148357
9686,484.382029
9687,484.444849
9688,484.404746
9689,484.230145
9690,483.957226
9691,483.382454
9692,482.483647
9693,481.073793
9694,479.068559
9695,476.335698
9696,473.052144
9697,469.103189
9698,464.935333
9699,460.684334
9700,456.810336
9701,453.61001
9702,451.51191
9703,450.627907
9704,451.218336
9705,453.261017
9706,456.629729
9707,461.136528
9708,466.545795
9709,472.337764
9710,478.222039
9711,483.690819
9712,488.222034
9713,491.486491
9714,493.164873
9715,492.9353
9716,491.053064
9717,487.557079
9718,482.993681
9719,477.853775
9720,472.864876
9721,468.354725
9722,465.037931
9723,462.985753
9724,462.360461
9725,463.182473
9726,465.234638
9727,468.193884
9728,471.848383
9729,475.749166
9730,479.454014
9731,482.744229
9732,485.11083
9733,486.356386
9734,486.304694
9735,484.930183
9736,482.180615
9737,478.565661
9738,474.199559
9739,469.604617
9740,465.300435
9741,461.532509
9742,458.636786
9743,456.910273
9744,456.198751
9745,456.572174
9746,457.906673
9747,459.861889
9748,462.229663
9749,464.811848
9750,467.181649
9751,469.218668
9752,470.778896
9753,471.684624
9754,471.994683
9755,471.956256
9756,471.491203
9757,471.080343
9758,470.903681
9759,471.099305
9760,471.92027
9761,473.51278
9762,475.673853
9763,478.520477
9764,481.844965
9765,485.291706
9766,488.71309
9767,491.817385
9768,494.060219
9769,495.376535
9770,495.392633
9771,493.8143
9772,490.778181
9773,486.290566
9774,480.495399
9775,474.070971
9776,467.365612
9777,460.943825
9778,455.502809
9779,451.406383
9780,448.909926
9781,448.355296
9782,449.664897
9783,452.619673
9784,457.23497
9785,462.934754
9786,469.331877
9787,476.056565
9788,482.362635
9789,487.663322
9790,491.449552
9791,492.986615
9792,491.91464
9793,488.266371
9794,482.085885
9795,474.142353
9796,465.419847
9797,456.89096
9798,449.515802
9799,444.286392
9800,441.45562
9801,441.352594
9802,444.019842
9803,449.020589
9804,456.108421
9805,464.799095
9806,474.425976
9807,484.406463
9808,494.223237
9809,502.898279
9810,509.921381
9811,514.544929
9812,516.024832
9813,514.052226
9814,508.763304
9815,500.222494
9816,489.668204
9817,478.142277
9818,466.721835
9819,456.741665
9820,448.875807
9821,443.504479
9822,440.933523
9823,440.961959
9824,443.234361
9825,447.457572
9826,453.132976
9827,459.603133
9828,466.584356
9829,473.414533
9830,479.622014
9831,484.866737
9832,488.775191
9833,490.953471
9834,491.597536
9835,490.528388
9836,488.065222
9837,484.632582
9838,480.585735
9839,476.279113
9840,472.253888
9841,468.612153
9842,465.531803
9843,463.20133
9844,461.489225
9845,460.338215
9846,459.857548
9847,459.774635
9848,460.160609
9849,461.056372
9850,462.36425
9851,464.16547
9852,466.54577
9853,469.426173
9854,472.788097
9855,476.694984
9856,480.800109
9857,485.050846
9858,489.15421
9859,492.717517
9860,495.309348
9861,496.736401
9862,496.235983
9863,493.835503
9864,489.266458
9865,482.646815
9866,474.426365
9867,465.38428
9868,456.17785
9869,447.875527
9870,441.227247
9871,436.759501
9872,434.930122
9873,435.885131
9874,439.430835
9875,445.490744
9876,453.62251
9877,463.356874
9878,474.229937
9879,485.679928
9880,496.902047
9881,507.401561
9882,516.106049
9883,522.266563
9884,524.886301
9885,523.345768
9886,517.102029
9887,506.697618
9888,492.863928
9889,477.216062
9890,461.510714
9891,447.331817
9892,435.989048
9893,428.238086
9894,424.4366
9895,424.487735
9896,428.17694
9897,434.933929
9898,444.290463
9899,455.517915
9900,468.104448
9901,481.196739
9902,494.251216
9903,506.305098
9904,516.408479
9905,523.497684
9906,526.298335
9907,523.830617
9908,515.77617
9909,502.491662
9910,485.537972
9911,467.077367
9912,449.390563
9913,434.366601
9914,423.396345
9915,416.947516
9916,415.185832
9917,417.739285
9918,424.116336
9919,433.571677
9920,445.50723
9921,459.018756
9922,473.516598
9923,488.088351
9924,501.99586
9925,514.309509
9926,524.053409
9927,530.205039
9928,531.934291
9929,528.74262
9930,520.839766
9931,509.058671
9932,494.934009
9933,480.150154
9934,466.33508
9935,454.703455
9936,446.021136
9937,440.519259
9938,438.156552
9939,438.644907
9940,441.465475
9941,446.147535
9942,452.169594
9943,458.917708
9944,465.987283
9945,472.901573
9946,479.173639
9947,484.604805
9948,488.745696
9949,491.510807
9950,492.732636
9951,492.469561
9952,490.754291
9953,487.882932
9954,484.020107
9955,479.470027
9956,474.530025
9957,469.401084
9958,464.27829
9959,459.441961
9960,455.014474
9961,451.157131
9962,448.18777
9963,446.16826
9964,445.346466
9965,445.916439
9966,447.898758
9967,451.402087
9968,456.369489
9969,462.71322
9970,470.133629
9971,478.530184
9972,487.322968
9973,496.190169
9974,504.537391
9975,511.702085
9976,516.932443
9977,519.56758
9978,518.76034
9979,514.210242
9980,505.872546
9981,494.248976
9982,480.464285
9983,465.991634
9984,452.304519
9985,440.692118
9986,432.257956
9987,427.306594
9988,426.116908
9989,428.573293
9990,434.143205
9991,442.478162
9992,452.97638
9993,464.899031
9994,477.69455
9995,490.677095
9996,502.872164
9997,513.575437
9998,521.576691
9999,525.662348
10000,524.882805
